OutputID,OutputName,OutputType,ComponentCategory,Size,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
missile-bay-l-t3,Missile Bay L T3,MISSILES,WEAPONS,L,3,1080,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Missile Bay L T2,1,Quantum Launch System,1,Military Launch Core,1,Enhanced Launch Core,1,,,,,,,,,,,,,,
missile-bay-l-t4,Missile Bay L T4,MISSILES,WEAPONS,L,4,1440,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Missile Bay L T3,1,Quantum Launch System,1,Military Launch Core,1,Enhanced Launch Core,1,,,,,,,,,,,,,,
missile-bay-l-t5,Missile Bay L T5,MISSILES,WEAPONS,L,5,1800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Missile Bay L T4,1,Quantum Launch System,1,Military Launch Core,1,Enhanced Launch Core,1,,,,,,,,,,,,,,
missile-bay-cap-t1,Missile Bay CAP T1,MISSILES,WEAPONS,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,,,,,
missile-bay-cap-t2,Missile Bay CAP T2,MISSILES,WEAPONS,CAP,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Missile Bay CAP T1,1,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,,,
missile-bay-cap-t3,Missile Bay CAP T3,MISSILES,WEAPONS,CAP,3,1260,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Missile Bay CAP T2,1,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,,,
missile-bay-cap-t4,Missile Bay CAP T4,MISSILES,WEAPONS,CAP,4,1680,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Missile Bay CAP T3,1,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,,,
missile-bay-cap-t5,Missile Bay CAP T5,MISSILES,WEAPONS,CAP,5,2100,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Missile Bay CAP T4,1,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,,,
missile-bay-cmd-t1,Missile Bay CMD T1,MISSILES,WEAPONS,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,,,
missile-bay-cmd-t2,Missile Bay CMD T2,MISSILES,WEAPONS,CMD,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Missile Bay CMD T1,1,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,
missile-bay-cmd-t3,Missile Bay CMD T3,MISSILES,WEAPONS,CMD,3,1440,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Missile Bay CMD T2,1,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,
missile-bay-cmd-t4,Missile Bay CMD T4,MISSILES,WEAPONS,CMD,4,1920,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Missile Bay CMD T3,1,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,
missile-bay-cmd-t5,Missile Bay CMD T5,MISSILES,WEAPONS,CMD,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Missile Bay CMD T4,1,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,Military Launch Core,1,,,,,,,,,,,,
missile-bay-class8-t1,Missile Bay CLASS8 T1,MISSILES,WEAPONS,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,,,,,,,,,,,,,,
missile-bay-class8-t2,Missile Bay CLASS8 T2,MISSILES,WEAPONS,CLASS8,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Missile Bay CLASS8 T1,1,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,,,,,,,,,,,,
missile-bay-class8-t3,Missile Bay CLASS8 T3,MISSILES,WEAPONS,CLASS8,3,1620,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Missile Bay CLASS8 T2,1,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,,,,,,,,,,,,
missile-bay-class8-t4,Missile Bay CLASS8 T4,MISSILES,WEAPONS,CLASS8,4,2160,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Missile Bay CLASS8 T3,1,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,,,,,,,,,,,,
missile-bay-class8-t5,Missile Bay CLASS8 T5,MISSILES,WEAPONS,CLASS8,5,2700,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Missile Bay CLASS8 T4,1,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,Quantum Launch System,1,,,,,,,,,,,,
missile-bay-ttn-t1,Missile Bay TTN T1,MISSILES,WEAPONS,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Launch Core,1,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,,,,,,,,,,,,,,
missile-bay-ttn-t2,Missile Bay TTN T2,MISSILES,WEAPONS,TTN,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Missile Bay TTN T1,1,Singularity Launch Core,1,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,,,,,,,,,,,,
missile-bay-ttn-t3,Missile Bay TTN T3,MISSILES,WEAPONS,TTN,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Missile Bay TTN T2,1,Singularity Launch Core,1,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,,,,,,,,,,,,
missile-bay-ttn-t4,Missile Bay TTN T4,MISSILES,WEAPONS,TTN,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Missile Bay TTN T3,1,Singularity Launch Core,1,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,,,,,,,,,,,,
missile-bay-ttn-t5,Missile Bay TTN T5,MISSILES,WEAPONS,TTN,5,3000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Missile Bay TTN T4,1,Singularity Launch Core,1,Titan Launch Matrix,1,Battleship Launch Core,1,Capital Launch Grid,1,,,,,,,,,,,,
drone-port-xxs-t1,Drone Port XXS T1,SHIP_COMPONENTS,WEAPONS,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Drone Bay,1,Launch Controller,1,,,,,,,,,,,,,,,,,,
drone-port-xxs-t2,Drone Port XXS T2,SHIP_COMPONENTS,WEAPONS,XXS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Drone Port XXS T1,1,Drone Bay,1,Launch Controller,1,,,,,,,,,,,,,,,,
drone-port-xxs-t3,Drone Port XXS T3,SHIP_COMPONENTS,WEAPONS,XXS,3,360,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Drone Port XXS T2,1,Drone Bay,1,Launch Controller,1,,,,,,,,,,,,,,,,
drone-port-xxs-t4,Drone Port XXS T4,SHIP_COMPONENTS,WEAPONS,XXS,4,480,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Drone Port XXS T3,1,Drone Bay,1,Launch Controller,1,,,,,,,,,,,,,,,,
drone-port-xxs-t5,Drone Port XXS T5,SHIP_COMPONENTS,WEAPONS,XXS,5,600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Drone Port XXS T4,1,Drone Bay,1,Launch Controller,1,,,,,,,,,,,,,,,,
drone-port-xs-t1,Drone Port XS T1,SHIP_COMPONENTS,WEAPONS,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,,,
drone-port-xs-t2,Drone Port XS T2,SHIP_COMPONENTS,WEAPONS,XS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port XS T1,1,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,
drone-port-xs-t3,Drone Port XS T3,SHIP_COMPONENTS,WEAPONS,XS,3,540,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port XS T2,1,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,
drone-port-xs-t4,Drone Port XS T4,SHIP_COMPONENTS,WEAPONS,XS,4,720,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Drone Port XS T3,1,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,
drone-port-xs-t5,Drone Port XS T5,SHIP_COMPONENTS,WEAPONS,XS,5,900,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Drone Port XS T4,1,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,
drone-port-s-t1,Drone Port S T1,SHIP_COMPONENTS,WEAPONS,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,,,
drone-port-s-t2,Drone Port S T2,SHIP_COMPONENTS,WEAPONS,S,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port S T1,1,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,
drone-port-s-t3,Drone Port S T3,SHIP_COMPONENTS,WEAPONS,S,3,720,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port S T2,1,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,
drone-port-s-t4,Drone Port S T4,SHIP_COMPONENTS,WEAPONS,S,4,960,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Drone Port S T3,1,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,
drone-port-s-t5,Drone Port S T5,SHIP_COMPONENTS,WEAPONS,S,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Drone Port S T4,1,Enhanced Drone Core,1,Command System,1,Launch Controller,1,,,,,,,,,,,,,,
drone-port-m-t1,Drone Port M T1,SHIP_COMPONENTS,WEAPONS,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Military Drone Core,1,Enhanced Drone Core,1,Command System,1,,,,,,,,,,,,,,,,
drone-port-m-t2,Drone Port M T2,SHIP_COMPONENTS,WEAPONS,M,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port M T1,1,Military Drone Core,1,Enhanced Drone Core,1,Command System,1,,,,,,,,,,,,,,
drone-port-m-t3,Drone Port M T3,SHIP_COMPONENTS,WEAPONS,M,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port M T2,1,Military Drone Core,1,Enhanced Drone Core,1,Command System,1,,,,,,,,,,,,,,
drone-port-m-t4,Drone Port M T4,SHIP_COMPONENTS,WEAPONS,M,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Drone Port M T3,1,Military Drone Core,1,Enhanced Drone Core,1,Command System,1,,,,,,,,,,,,,,
drone-port-m-t5,Drone Port M T5,SHIP_COMPONENTS,WEAPONS,M,5,1500,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Drone Port M T4,1,Military Drone Core,1,Enhanced Drone Core,1,Command System,1,,,,,,,,,,,,,,
drone-port-l-t1,Drone Port L T1,SHIP_COMPONENTS,WEAPONS,L,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Quantum Drone System,1,Military Drone Core,1,Enhanced Drone Core,1,,,,,,,,,,,,,,,,
drone-port-l-t2,Drone Port L T2,SHIP_COMPONENTS,WEAPONS,L,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port L T1,1,Quantum Drone System,1,Military Drone Core,1,Enhanced Drone Core,1,,,,,,,,,,,,,,
drone-port-l-t3,Drone Port L T3,SHIP_COMPONENTS,WEAPONS,L,3,1080,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port L T2,1,Quantum Drone System,1,Military Drone Core,1,Enhanced Drone Core,1,,,,,,,,,,,,,,
drone-port-l-t4,Drone Port L T4,SHIP_COMPONENTS,WEAPONS,L,4,1440,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Drone Port L T3,1,Quantum Drone System,1,Military Drone Core,1,Enhanced Drone Core,1,,,,,,,,,,,,,,
drone-port-l-t5,Drone Port L T5,SHIP_COMPONENTS,WEAPONS,L,5,1800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Drone Port L T4,1,Quantum Drone System,1,Military Drone Core,1,Enhanced Drone Core,1,,,,,,,,,,,,,,
drone-port-cap-t1,Drone Port CAP T1,SHIP_COMPONENTS,WEAPONS,CAP,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,,,,,
drone-port-cap-t2,Drone Port CAP T2,SHIP_COMPONENTS,WEAPONS,CAP,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port CAP T1,1,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,,,
drone-port-cap-t3,Drone Port CAP T3,SHIP_COMPONENTS,WEAPONS,CAP,3,1260,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Drone Port CAP T2,1,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,,,
drone-port-cap-t4,Drone Port CAP T4,SHIP_COMPONENTS,WEAPONS,CAP,4,1680,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Drone Port CAP T3,1,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,,,
drone-port-cap-t5,Drone Port CAP T5,SHIP_COMPONENTS,WEAPONS,CAP,5,2100,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Drone Port CAP T4,1,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,,,
drone-port-cmd-t1,Drone Port CMD T1,SHIP_COMPONENTS,WEAPONS,CMD,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,,,
drone-port-cmd-t2,Drone Port CMD T2,SHIP_COMPONENTS,WEAPONS,CMD,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Drone Port CMD T1,1,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,
drone-port-cmd-t3,Drone Port CMD T3,SHIP_COMPONENTS,WEAPONS,CMD,3,1440,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Drone Port CMD T2,1,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,
drone-port-cmd-t4,Drone Port CMD T4,SHIP_COMPONENTS,WEAPONS,CMD,4,1920,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Drone Port CMD T3,1,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,
drone-port-cmd-t5,Drone Port CMD T5,SHIP_COMPONENTS,WEAPONS,CMD,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Drone Port CMD T4,1,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,Military Drone Core,1,,,,,,,,,,,,
drone-port-class8-t1,Drone Port CLASS8 T1,SHIP_COMPONENTS,WEAPONS,CLASS8,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,,,,,,,,,,,,,,
drone-port-class8-t2,Drone Port CLASS8 T2,SHIP_COMPONENTS,WEAPONS,CLASS8,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Drone Port CLASS8 T1,1,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,,,,,,,,,,,,
drone-port-class8-t3,Drone Port CLASS8 T3,SHIP_COMPONENTS,WEAPONS,CLASS8,3,1620,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Drone Port CLASS8 T2,1,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,,,,,,,,,,,,
drone-port-class8-t4,Drone Port CLASS8 T4,SHIP_COMPONENTS,WEAPONS,CLASS8,4,2160,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Drone Port CLASS8 T3,1,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,,,,,,,,,,,,
drone-port-class8-t5,Drone Port CLASS8 T5,SHIP_COMPONENTS,WEAPONS,CLASS8,5,2700,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Drone Port CLASS8 T4,1,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,Quantum Drone System,1,,,,,,,,,,,,
drone-port-ttn-t1,Drone Port TTN T1,SHIP_COMPONENTS,WEAPONS,TTN,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Singularity Drone Core,1,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,,,,,,,,,,,,,,
drone-port-ttn-t2,Drone Port TTN T2,SHIP_COMPONENTS,WEAPONS,TTN,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Drone Port TTN T1,1,Singularity Drone Core,1,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,,,,,,,,,,,,
drone-port-ttn-t3,Drone Port TTN T3,SHIP_COMPONENTS,WEAPONS,TTN,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,5,Drone Port TTN T2,1,Singularity Drone Core,1,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,,,,,,,,,,,,
drone-port-ttn-t4,Drone Port TTN T4,SHIP_COMPONENTS,WEAPONS,TTN,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,5,Drone Port TTN T3,1,Singularity Drone Core,1,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,,,,,,,,,,,,
drone-port-ttn-t5,Drone Port TTN T5,SHIP_COMPONENTS,WEAPONS,TTN,5,3000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,5,Drone Port TTN T4,1,Singularity Drone Core,1,Titan Drone Matrix,1,Battleship Drone Core,1,Capital Drone Grid,1,,,,,,,,,,,,
hab-crafting-station-xxs-t1,Hab Crafting Station XXS T1,HAB_ASSETS,UTILITY,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,,,
hab-crafting-station-xxs-t2,Hab Crafting Station XXS T2,HAB_ASSETS,UTILITY,XXS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Hab Crafting Station XXS T1,1,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,
hab-crafting-station-xxs-t3,Hab Crafting Station XXS T3,HAB_ASSETS,UTILITY,XXS,3,360,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Hab Crafting Station XXS T2,1,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,
hab-crafting-station-xxs-t4,Hab Crafting Station XXS T4,HAB_ASSETS,UTILITY,XXS,4,480,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Hab Crafting Station XXS T3,1,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,
hab-crafting-station-xxs-t5,Hab Crafting Station XXS T5,HAB_ASSETS,UTILITY,XXS,5,600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Hab Crafting Station XXS T4,1,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,
hab-crafting-station-xs-t1,Hab Crafting Station XS T1,HAB_ASSETS,UTILITY,XS,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,,,
hab-crafting-station-xs-t2,Hab Crafting Station XS T2,HAB_ASSETS,UTILITY,XS,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Hab Crafting Station XS T1,1,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,
hab-crafting-station-xs-t3,Hab Crafting Station XS T3,HAB_ASSETS,UTILITY,XS,3,540,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Hab Crafting Station XS T2,1,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,
hab-crafting-station-xs-t4,Hab Crafting Station XS T4,HAB_ASSETS,UTILITY,XS,4,720,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,3,Hab Crafting Station XS T3,1,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,
hab-crafting-station-xs-t5,Hab Crafting Station XS T5,HAB_ASSETS,UTILITY,XS,5,900,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,3,Hab Crafting Station XS T4,1,Fabrication Unit,1,Control Interface,1,,,,,,,,,,,,,,,,
hab-crafting-station-s-t1,Hab Crafting Station S T1,HAB_ASSETS,UTILITY,S,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Enhanced Crafting Core,1,Assembly System,1,Control Interface,1,,,,,,,,,,,,,,,,
hab-crafting-station-s-t2,Hab Crafting Station S T2,HAB_ASSETS,UTILITY,S,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Hab Crafting Station S T1,1,Enhanced Crafting Core,1,Assembly System,1,Control Interface,1,,,,,,,,,,,,,,
hab-crafting-station-s-t3,Hab Crafting Station S T3,HAB_ASSETS,UTILITY,S,3,720,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Hab Crafting Station S T2,1,Enhanced Crafting Core,1,Assembly System,1,Control Interface,1,,,,,,,,,,,,,,
hab-crafting-station-s-t4,Hab Crafting Station S T4,HAB_ASSETS,UTILITY,S,4,960,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Hab Crafting Station S T3,1,Enhanced Crafting Core,1,Assembly System,1,Control Interface,1,,,,,,,,,,,,,,
hab-crafting-station-s-t5,Hab Crafting Station S T5,HAB_ASSETS,UTILITY,S,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Hab Crafting Station S T4,1,Enhanced Crafting Core,1,Assembly System,1,Control Interface,1,,,,,,,,,,,,,,
hab-crafting-station-m-t1,Hab Crafting Station M T1,HAB_ASSETS,UTILITY,M,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Advanced Crafting Core,1,Enhanced Crafting Core,1,Assembly System,1,,,,,,,,,,,,,,,,
hab-crafting-station-m-t2,Hab Crafting Station M T2,HAB_ASSETS,UTILITY,M,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Hab Crafting Station M T1,1,Advanced Crafting Core,1,Enhanced Crafting Core,1,Assembly System,1,,,,,,,,,,,,,,
hab-crafting-station-m-t3,Hab Crafting Station M T3,HAB_ASSETS,UTILITY,M,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,4,Hab Crafting Station M T2,1,Advanced Crafting Core,1,Enhanced Crafting Core,1,Assembly System,1,,,,,,,,,,,,,,
hab-crafting-station-m-t4,Hab Crafting Station M T4,HAB_ASSETS,UTILITY,M,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,4,Hab Crafting Station M T3,1,Advanced Crafting Core,1,Enhanced Crafting Core,1,Assembly System,1,,,,,,,,,,,,,,
hab-crafting-station-m-t5,Hab Crafting Station M T5,HAB_ASSETS,UTILITY,M,5,1500,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,4,Hab Crafting Station M T4,1,Advanced Crafting Core,1,Enhanced Crafting Core,1,Assembly System,1,,,,,,,,,,,,,,
hab-landing-pad-xxs-t1,Hab Landing Pad XXS T1,HAB_ASSETS,PROPULSION,XXS,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Landing Platform,1,Guidance System,1,,,,,,,,,,,,,,,,,,
hab-landing-pad-xxs-t2,Hab Landing Pad XXS T2,HAB_ASSETS,PROPULSION,XXS,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,3,Hab Landing Pad XXS T1,1,Landing Platform,1,Guidance System,1,,,,,,,,,,,,,,,,
