"OutputID","OutputName","OutputType","OutputTier","ConstructionTime","PlanetTypes","Factions","ResourceType","FunctionalPurpose","UsageCategory","Ingredients","CompletionStatus"
"2754","Emp XS T4","MISSILES","4","1800","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp XS T3:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2755","Emp XS T5","MISSILES","5","3600","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp XS T4:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2756","Emp S T1","MISSILES","1","240","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2757","Emp S T2","MISSILES","2","480","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp S T1:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2758","Emp S T3","MISSILES","3","1200","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp S T2:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2759","Emp S T4","MISSILES","4","2400","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp S T3:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2760","Emp S T5","MISSILES","5","4800","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp S T4:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2761","Emp M T1","MISSILES","1","300","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2762","Emp M T2","MISSILES","2","600","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp M T1:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2763","Emp M T3","MISSILES","3","1500","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp M T2:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2764","Emp M T4","MISSILES","4","3000","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp M T3:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2765","Emp M T5","MISSILES","5","6000","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp M T4:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2766","Emp L T1","MISSILES","1","360","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2767","Emp L T2","MISSILES","2","720","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp L T1:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2768","Emp L T3","MISSILES","3","1800","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp L T2:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2769","Emp L T4","MISSILES","4","3600","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp L T3:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2770","Emp L T5","MISSILES","5","7200","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp L T4:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2771","Emp CAP T1","MISSILES","1","420","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2772","Emp CAP T2","MISSILES","2","840","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CAP T1:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2773","Emp CAP T3","MISSILES","3","2100","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CAP T2:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2774","Emp CAP T4","MISSILES","4","4200","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CAP T3:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2775","Emp CAP T5","MISSILES","5","8400","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CAP T4:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2776","Emp CMD T1","MISSILES","1","480","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1","complete"
"2777","Emp CMD T2","MISSILES","2","960","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CMD T1:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1","complete"
"2778","Emp CMD T3","MISSILES","3","2400","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CMD T2:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1","complete"
"2779","Emp CMD T4","MISSILES","4","4800","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CMD T3:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1","complete"
"2780","Emp CMD T5","MISSILES","5","9600","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CMD T4:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1","complete"
"2781","Emp CLASS8 T1","MISSILES","1","540","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1","complete"
"2782","Emp CLASS8 T2","MISSILES","2","1080","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CLASS8 T1:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1","complete"
"2783","Emp CLASS8 T3","MISSILES","3","2700","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CLASS8 T2:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1","complete"
"2784","Emp CLASS8 T4","MISSILES","4","5400","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CLASS8 T3:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1","complete"
"2785","Emp CLASS8 T5","MISSILES","5","10800","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp CLASS8 T4:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1","complete"
"2786","Emp TTN T1","MISSILES","1","600","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1;Titan Structural Matrix:1","complete"
"2787","Emp TTN T2","MISSILES","2","1200","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp TTN T1:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1;Titan Structural Matrix:1","complete"
"2788","Emp TTN T3","MISSILES","3","3000","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp TTN T2:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1;Titan Structural Matrix:1","complete"
"2789","Emp TTN T4","MISSILES","4","6000","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp TTN T3:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1;Titan Structural Matrix:1","complete"
"2790","Emp TTN T5","MISSILES","5","12000","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Emp TTN T4:1;EMP Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1;Gigascale Architecture:1;Titan Structural Matrix:1","complete"
"2791","Gray Goo XXXS T1","MISSILES","1","60","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2792","Gray Goo XXXS T2","MISSILES","2","120","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XXXS T1:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2793","Gray Goo XXXS T3","MISSILES","3","300","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XXXS T2:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2794","Gray Goo XXXS T4","MISSILES","4","600","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XXXS T3:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2795","Gray Goo XXXS T5","MISSILES","5","1200","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XXXS T4:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2796","Gray Goo XXS T1","MISSILES","1","120","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2797","Gray Goo XXS T2","MISSILES","2","240","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XXS T1:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2798","Gray Goo XXS T3","MISSILES","3","600","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XXS T2:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2799","Gray Goo XXS T4","MISSILES","4","1200","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XXS T3:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2800","Gray Goo XXS T5","MISSILES","5","2400","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XXS T4:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2801","Gray Goo XS T1","MISSILES","1","180","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2802","Gray Goo XS T2","MISSILES","2","360","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XS T1:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2803","Gray Goo XS T3","MISSILES","3","900","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XS T2:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2804","Gray Goo XS T4","MISSILES","4","1800","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XS T3:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2805","Gray Goo XS T5","MISSILES","5","3600","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo XS T4:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2806","Gray Goo S T1","MISSILES","1","240","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2807","Gray Goo S T2","MISSILES","2","480","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo S T1:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2808","Gray Goo S T3","MISSILES","3","1200","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo S T2:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2809","Gray Goo S T4","MISSILES","4","2400","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo S T3:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2810","Gray Goo S T5","MISSILES","5","4800","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo S T4:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2811","Gray Goo M T1","MISSILES","1","300","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2812","Gray Goo M T2","MISSILES","2","600","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo M T1:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2813","Gray Goo M T3","MISSILES","3","1500","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo M T2:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2814","Gray Goo M T4","MISSILES","4","3000","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo M T3:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2815","Gray Goo M T5","MISSILES","5","6000","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo M T4:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1","complete"
"2816","Gray Goo L T1","MISSILES","1","360","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2817","Gray Goo L T2","MISSILES","2","720","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo L T1:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2818","Gray Goo L T3","MISSILES","3","1800","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo L T2:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2819","Gray Goo L T4","MISSILES","4","3600","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo L T3:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2820","Gray Goo L T5","MISSILES","5","7200","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo L T4:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1","complete"
"2821","Gray Goo CAP T1","MISSILES","1","420","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2822","Gray Goo CAP T2","MISSILES","2","840","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo CAP T1:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2823","Gray Goo CAP T3","MISSILES","3","2100","Terrestrial Planet;Volcanic Planet;Gas Giant","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo CAP T2:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2824","Gray Goo CAP T4","MISSILES","4","4200","Volcanic Planet;Ice Planet","MUD;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo CAP T3:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2825","Gray Goo CAP T5","MISSILES","5","8400","Volcanic Planet;Ice Planet","USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo CAP T4:1;Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1","complete"
"2826","Gray Goo CMD T1","MISSILES","1","480","Terrestrial Planet","MUD;ONI;USTUR","ELECTRONIC_COMPONENT","CONTROL_SYSTEM","Ship Components","Gray Goo Payload Kit:1;Missile Guidance Core:1;Propulsion Unit:1;Structural Reinforcement Grid:1;Architectural Framework:1;Megastructure Support System:1","complete"
