OutputID,OutputName,OutputType,OutputTier,BuildingResourceTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7
gas-giant-power-plant-t1,Gas Giant Power Plant,BUILDING,1,1,90,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Arco,25,Germanium,20,Hydrogen,15,,,,,,,,
gas-giant-power-plant-t2,Gas Giant Power Plant,BUILDING,2,1,135,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,30,Germanium,24,Hydrocarbon,18,Germanium Ingot,21,,,,,,
gas-giant-power-plant-t3,Gas Giant Power Plant,BUILDING,3,1,180,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,36,Germanium,28,Hydrocarbon,21,Germanium Ingot,26,Processing Core,23,,,,
gas-giant-power-plant-t4,Gas Giant Power Plant,BUILDING,4,1,270,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,42,Germanium,33,Hydrocarbon,25,Germanium Ingot,31,Processing Core,27,Control Circuit,25,,
gas-giant-power-plant-t5,Gas Giant Power Plant,BUILDING,5,1,360,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,50,Germanium,40,Hydrocarbon,30,Germanium Ingot,37,Processing Core,32,Control Circuit,29,Structural Joint,27
gas-giant-crew-quarters-t1,Gas Giant Crew Quarters,BUILDING,1,1,90,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Arco,25,Germanium,20,Hydrogen,15,,,,,,,,
gas-giant-crew-quarters-t2,Gas Giant Crew Quarters,BUILDING,2,1,135,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,30,Germanium,24,Hydrocarbon,18,Processing Core,21,,,,,,
gas-giant-crew-quarters-t3,Gas Giant Crew Quarters,BUILDING,3,1,180,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,36,Germanium,28,Hydrocarbon,21,Processing Core,25,Control Circuit,23,,,,
gas-giant-crew-quarters-t4,Gas Giant Crew Quarters,BUILDING,4,1,270,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,42,Germanium,34,Hydrocarbon,25,Processing Core,30,Control Circuit,28,Structural Joint,25,,
gas-giant-crew-quarters-t5,Gas Giant Crew Quarters,BUILDING,5,1,360,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,51,Germanium,40,Hydrocarbon,29,Processing Core,35,Control Circuit,34,Structural Joint,30,Temperature Sensor,27
gas-giant-storage-module-t1,Storage Module,BUILDING,1,1,90,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Arco,25,Germanium,20,Hydrogen,15,,,,,,,,
gas-giant-storage-module-t2,Storage Module,BUILDING,2,1,135,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,30,Germanium,24,Hydrocarbon,18,Control Circuit,21,,,,,,
gas-giant-storage-module-t3,Storage Module,BUILDING,3,1,180,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,35,Germanium,29,Hydrocarbon,22,Control Circuit,26,Structural Joint,23,,,,
gas-giant-storage-module-t4,Storage Module,BUILDING,4,1,270,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,42,Germanium,34,Hydrocarbon,26,Control Circuit,31,Structural Joint,28,Germanium Ingot,25,,
gas-giant-storage-module-t5,Storage Module,BUILDING,5,1,360,Gas Giant,MUD;ONI;USTUR,Infrastructure,,Germanium Ingot,51,Germanium,40,Hydrocarbon,31,Control Circuit,38,Structural Joint,34,Germanium Ingot,29,Temperature Sensor,27
germanium-extractor-t1,Germanium Extractor,BUILDING,1,1,90,Gas Giant,MUD;ONI;USTUR,Extraction,,Arco,25,Germanium,20,Hydrogen,15,,,,,,,,
germanium-extractor-t2,Germanium Extractor,BUILDING,2,1,75,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,30,Germanium,24,Hydrocarbon,18,Temperature Sensor,21,,,,,,
germanium-extractor-t3,Germanium Extractor,BUILDING,3,1,60,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,35,Germanium,29,Hydrocarbon,22,Temperature Sensor,25,Structural Joint,23,,,,
germanium-extractor-t4,Germanium Extractor,BUILDING,4,1,50,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,42,Germanium,34,Hydrocarbon,27,Temperature Sensor,29,Structural Joint,28,Processing Core,25,,
germanium-extractor-t5,Germanium Extractor,BUILDING,5,1,40,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,50,Germanium,41,Hydrocarbon,32,Temperature Sensor,34,Structural Joint,34,Processing Core,29,Control Circuit,27
hydrogen-extractor-t1,Hydrogen Extractor,BUILDING,1,1,90,Gas Giant,MUD;ONI;USTUR,Extraction,,Arco,25,Germanium,20,Hydrogen,15,,,,,,,,
hydrogen-extractor-t2,Hydrogen Extractor,BUILDING,2,1,75,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,30,Germanium,24,Hydrocarbon,18,Temperature Sensor,21,,,,,,
hydrogen-extractor-t3,Hydrogen Extractor,BUILDING,3,1,60,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,36,Germanium,29,Hydrocarbon,22,Temperature Sensor,25,Control Circuit,23,,,,
hydrogen-extractor-t4,Hydrogen Extractor,BUILDING,4,1,50,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,44,Germanium,34,Hydrocarbon,27,Temperature Sensor,30,Control Circuit,28,Germanium Ingot,25,,
hydrogen-extractor-t5,Hydrogen Extractor,BUILDING,5,1,40,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,51,Germanium,40,Hydrocarbon,32,Temperature Sensor,36,Control Circuit,34,Germanium Ingot,30,Structural Joint,27
krypton-extractor-t1,Krypton Extractor,BUILDING,1,1,90,Gas Giant,MUD;ONI;USTUR,Extraction,,Arco,25,Germanium,20,Hydrogen,15,,,,,,,,
krypton-extractor-t2,Krypton Extractor,BUILDING,2,1,75,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,30,Germanium,24,Hydrocarbon,18,Control Circuit,21,,,,,,
krypton-extractor-t3,Krypton Extractor,BUILDING,3,1,60,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,35,Germanium,29,Hydrocarbon,22,Control Circuit,25,Temperature Sensor,23,,,,
krypton-extractor-t4,Krypton Extractor,BUILDING,4,1,50,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,41,Germanium,35,Hydrocarbon,26,Control Circuit,30,Temperature Sensor,28,Germanium Ingot,25,,
krypton-extractor-t5,Krypton Extractor,BUILDING,5,1,40,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,48,Germanium,41,Hydrocarbon,31,Control Circuit,35,Temperature Sensor,33,Germanium Ingot,30,Processing Core,27
nitrogen-extractor-t1,Nitrogen Extractor,BUILDING,1,1,90,Gas Giant,MUD;ONI;USTUR,Extraction,,Arco,25,Germanium,20,Hydrogen,15,,,,,,,,
nitrogen-extractor-t2,Nitrogen Extractor,BUILDING,2,1,75,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,30,Germanium,24,Hydrocarbon,18,Control Circuit,21,,,,,,
nitrogen-extractor-t3,Nitrogen Extractor,BUILDING,3,1,60,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,35,Germanium,28,Hydrocarbon,21,Control Circuit,25,Processing Core,23,,,,
nitrogen-extractor-t4,Nitrogen Extractor,BUILDING,4,1,50,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,42,Germanium,34,Hydrocarbon,25,Control Circuit,30,Processing Core,28,Germanium Ingot,25,,
nitrogen-extractor-t5,Nitrogen Extractor,BUILDING,5,1,40,Gas Giant,MUD;ONI;USTUR,Extraction,,Germanium Ingot,50,Germanium,41,Hydrocarbon,29,Control Circuit,36,Processing Core,34,Germanium Ingot,30,Structural Joint,27
fluorine-gas-extractor-t1,Fluorine Gas Extractor,BUILDING,1,2,90,Gas Giant; Volcanic Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Graphene,23,Boron,20,Advanced Sensor Grid,17,,,,,,,,
fluorine-gas-extractor-t2,Fluorine Gas Extractor,BUILDING,2,2,75,Gas Giant; Volcanic Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Graphene,28,Boron,24,Advanced Sensor Grid,21,Emergency Transmitter,19,,,,,,
fluorine-gas-extractor-t3,Fluorine Gas Extractor,BUILDING,3,2,60,Gas Giant; Volcanic Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Graphene,33,Boron,29,Advanced Sensor Grid,25,Emergency Transmitter,23,Boron Composite,21,,,,
fluorine-gas-extractor-t4,Fluorine Gas Extractor,BUILDING,4,2,50,Gas Giant; Volcanic Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Silver,39,Boron,34,Advanced Sensor Grid,30,Emergency Transmitter,27,Boron Composite,26,Manganese,23,,
fluorine-gas-extractor-t5,Fluorine Gas Extractor,BUILDING,5,2,40,Gas Giant; Volcanic Planet; Ice Giant,MUD;ONI;USTUR,Extraction,,Silver,47,Boron,40,Advanced Sensor Grid,36,Emergency Transmitter,33,Boron Composite,31,Manganese,27,Climate Controller,25
tenon-gas-extractor-t1,Tenon Gas Extractor,BUILDING,1,3,180,Gas Giant,MUD;ONI;USTUR,Extraction,,Aerogel,21,Neon Buffer,18,Fuel Control Core,15,,,,,,,,
tenon-gas-extractor-t2,Tenon Gas Extractor,BUILDING,2,3,150,Gas Giant,MUD;ONI;USTUR,Extraction,,Aerogel,25,Neon Buffer,21,Fuel Control Core,18,Medical Hub Core,17,,,,,,
tenon-gas-extractor-t3,Tenon Gas Extractor,BUILDING,3,3,120,Gas Giant,MUD;ONI;USTUR,Extraction,,Aerogel,30,Neon Buffer,25,Fuel Control Core,22,Medical Hub Core,20,Propulsion Gas Mix,19,,,,
tenon-gas-extractor-t4,Tenon Gas Extractor,BUILDING,4,3,100,Gas Giant,MUD;ONI;USTUR,Extraction,,Aerogel,36,Neon Buffer,30,Fuel Control Core,27,Medical Hub Core,24,Propulsion Gas Mix,23,Maneuver Control Core,21,,
tenon-gas-extractor-t5,Tenon Gas Extractor,BUILDING,5,3,80,Gas Giant,MUD;ONI;USTUR,Extraction,,Aerogel,43,Neon Buffer,36,Fuel Control Core,32,Medical Hub Core,29,Propulsion Gas Mix,27,Maneuver Control Core,25,Boron Composite,25
manganese-ore-extractor-t1,Manganese Ore Extractor,BUILDING,1,2,90,System Asteroid Belt; Volcanic Planet; Gas Giant,MUD;ONI;USTUR,Extraction,,Advanced Sensor Grid,23,Reactive Coating,20,Boron,17,,,,,,,,
manganese-ore-extractor-t2,Manganese Ore Extractor,BUILDING,2,2,75,System Asteroid Belt; Volcanic Planet; Gas Giant,MUD;ONI;USTUR,Extraction,,Advanced Sensor Grid,27,Reactive Coating,24,Boron,21,Manganese,19,,,,,,
manganese-ore-extractor-t3,Manganese Ore Extractor,BUILDING,3,2,60,System Asteroid Belt; Volcanic Planet; Gas Giant,MUD;ONI;USTUR,Extraction,,Advanced Sensor Grid,32,Reactive Coating,29,Boron,25,Manganese,23,Boron Composite,21,,,,
manganese-ore-extractor-t4,Manganese Ore Extractor,BUILDING,4,2,50,System Asteroid Belt; Volcanic Planet; Gas Giant,MUD;ONI;USTUR,Extraction,,Advanced Sensor Grid,38,Reactive Coating,35,Boron,29,Manganese,27,Boron Composite,26,Energy Connector,23,,
manganese-ore-extractor-t5,Manganese Ore Extractor,BUILDING,5,2,40,System Asteroid Belt; Volcanic Planet; Gas Giant,MUD;ONI;USTUR,Extraction,,Advanced Sensor Grid,45,Reactive Coating,41,Boron,34,Manganese,33,Boron Composite,31,Energy Connector,28,Emergency Transmitter,25
rochinol-extractor-t1,Rochinol Extractor,BUILDING,1,2,90,Volcanic Planet; Ice Giant; Gas Giant,MUD;ONI;USTUR,Extraction,,Climate Controller,23,Hydrocarbon,20,Emergency Transmitter,17,,,,,,,,
rochinol-extractor-t2,Rochinol Extractor,BUILDING,2,2,75,Volcanic Planet; Ice Giant; Gas Giant,MUD;ONI;USTUR,Extraction,,Climate Controller,28,Hydrocarbon,24,Emergency Transmitter,20,Fuel Primer,19,,,,,,
rochinol-extractor-t3,Rochinol Extractor,BUILDING,3,2,60,Volcanic Planet; Ice Giant; Gas Giant,MUD;ONI;USTUR,Extraction,,Climate Controller,33,Hydrocarbon,29,Emergency Transmitter,24,Fuel Primer,23,Manganese,21,,,,
rochinol-extractor-t4,Rochinol Extractor,BUILDING,4,2,50,Volcanic Planet; Ice Giant; Gas Giant,MUD;ONI;USTUR,Extraction,,Climate Controller,40,Silver,34,Emergency Transmitter,29,Fuel Primer,28,Manganese,25,Advanced Sensor Grid,23,,
rochinol-extractor-t5,Rochinol Extractor,BUILDING,5,2,40,Volcanic Planet; Ice Giant; Gas Giant,MUD;ONI;USTUR,Extraction,,Climate Controller,47,Silver,41,Emergency Transmitter,35,Fuel Primer,33,Manganese,30,Advanced Sensor Grid,27,Boron,25
scandium-ore-extractor-t1,Scandium Ore Extractor,BUILDING,1,2,90,System Asteroid Belt; Gas Giant,MUD;ONI;USTUR,Extraction,,Boron Composite,23,Emergency Transmitter,20,Advanced Sensor Grid,17,,,,,,,,
scandium-ore-extractor-t2,Scandium Ore Extractor,BUILDING,2,2,75,System Asteroid Belt; Gas Giant,MUD;ONI;USTUR,Extraction,,Boron Composite,28,Emergency Transmitter,24,Advanced Sensor Grid,20,Reactive Coating,19,,,,,,
scandium-ore-extractor-t3,Scandium Ore Extractor,BUILDING,3,2,60,System Asteroid Belt; Gas Giant,MUD;ONI;USTUR,Extraction,,Boron Composite,33,Emergency Transmitter,28,Advanced Sensor Grid,24,Reactive Coating,23,Boron,21,,,,
scandium-ore-extractor-t4,Scandium Ore Extractor,BUILDING,4,2,50,System Asteroid Belt; Gas Giant,MUD;ONI;USTUR,Extraction,,Boron Composite,39,Emergency Transmitter,34,Advanced Sensor Grid,29,Reactive Coating,28,Boron,25,Climate Controller,23,,
scandium-ore-extractor-t5,Scandium Ore Extractor,BUILDING,5,2,40,System Asteroid Belt; Gas Giant,MUD;ONI;USTUR,Extraction,,Boron Composite,47,Emergency Transmitter,41,Advanced Sensor Grid,34,Reactive Coating,33,Boron,30,Climate Controller,27,Energy Connector,25
asteroid-central-hub-t1,Asteroid Central Hub,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
asteroid-central-hub-t2,Asteroid Central Hub,BUILDING,2,1,135,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,30,Copper,24,Germanium,18,Generator Coils,21,,,,,,
asteroid-central-hub-t3,Asteroid Central Hub,BUILDING,3,1,180,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,36,Copper,29,Germanium,22,Generator Coils,25,Zinc,23,,,,
asteroid-central-hub-t4,Asteroid Central Hub,BUILDING,4,1,270,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,44,Copper,35,Germanium,26,Generator Coils,29,Zinc,27,Control Circuit,25,,
asteroid-central-hub-t5,Asteroid Central Hub,BUILDING,5,1,360,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,53,Copper,41,Germanium,31,Generator Coils,34,Zinc,33,Control Circuit,30,Processing Core,27
asteroid-cultivation-hub-t1,Asteroid Cultivation Hub,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
asteroid-cultivation-hub-t2,Asteroid Cultivation Hub,BUILDING,2,1,135,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,30,Copper,24,Germanium,18,Alloy Frame,21,,,,,,
asteroid-cultivation-hub-t3,Asteroid Cultivation Hub,BUILDING,3,1,180,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,36,Copper,28,Germanium,22,Alloy Frame,25,Generator Coils,23,,,,
asteroid-cultivation-hub-t4,Asteroid Cultivation Hub,BUILDING,4,1,270,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,43,Copper,34,Germanium,26,Alloy Frame,30,Generator Coils,28,Structural Joint,25,,
asteroid-cultivation-hub-t5,Asteroid Cultivation Hub,BUILDING,5,1,360,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,51,Copper,40,Germanium,32,Alloy Frame,36,Generator Coils,34,Structural Joint,30,Sensor Array,27
asteroid-processing-hub-t1,Asteroid Processing Hub,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
asteroid-processing-hub-t2,Asteroid Processing Hub,BUILDING,2,1,135,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,29,Copper,24,Germanium,18,Processing Core,21,,,,,,
asteroid-processing-hub-t3,Asteroid Processing Hub,BUILDING,3,1,180,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,35,Copper,28,Germanium,22,Processing Core,25,Barrier Material,23,,,,
asteroid-processing-hub-t4,Asteroid Processing Hub,BUILDING,4,1,270,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,42,Copper,33,Germanium,26,Processing Core,30,Barrier Material,27,Control Circuit,25,,
asteroid-processing-hub-t5,Asteroid Processing Hub,BUILDING,5,1,360,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,49,Copper,39,Germanium,31,Processing Core,35,Barrier Material,32,Control Circuit,30,Protective Coating,27
asteroid-extraction-hub-t1,Asteroid Extraction Hub,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
asteroid-extraction-hub-t2,Asteroid Extraction Hub,BUILDING,2,1,135,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,30,Copper,24,Germanium,18,Transfer Lines,21,,,,,,
asteroid-extraction-hub-t3,Asteroid Extraction Hub,BUILDING,3,1,180,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,36,Copper,29,Germanium,21,Transfer Lines,25,Temperature Sensor,23,,,,
asteroid-extraction-hub-t4,Asteroid Extraction Hub,BUILDING,4,1,270,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,43,Copper,34,Germanium,25,Transfer Lines,30,Temperature Sensor,27,Iron,25,,
asteroid-extraction-hub-t5,Asteroid Extraction Hub,BUILDING,5,1,360,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,50,Copper,41,Germanium,30,Transfer Lines,35,Temperature Sensor,32,Iron,30,Protective Coating,27
asteroid-storage-hub-t1,Asteroid Storage Hub,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
asteroid-storage-hub-t2,Asteroid Storage Hub,BUILDING,2,1,135,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,30,Copper,24,Germanium,18,Copper Wire,21,,,,,,
asteroid-storage-hub-t3,Asteroid Storage Hub,BUILDING,3,1,180,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,36,Copper,29,Germanium,22,Copper Wire,25,Heat Distribution Grid,23,,,,
asteroid-storage-hub-t4,Asteroid Storage Hub,BUILDING,4,1,270,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,44,Copper,35,Germanium,27,Copper Wire,30,Heat Distribution Grid,27,Copper,25,,
asteroid-storage-hub-t5,Asteroid Storage Hub,BUILDING,5,1,360,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,53,Copper,42,Germanium,32,Copper Wire,36,Heat Distribution Grid,33,Copper,30,Barrier Material,27
asteroid-farm-hub-t1,Asteroid Farm Hub,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
asteroid-farm-hub-t2,Asteroid Farm Hub,BUILDING,2,1,135,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,30,Copper,24,Germanium,18,Zinc,21,,,,,,
asteroid-farm-hub-t3,Asteroid Farm Hub,BUILDING,3,1,180,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,36,Copper,28,Germanium,22,Zinc,25,Germanium Ingot,23,,,,
asteroid-farm-hub-t4,Asteroid Farm Hub,BUILDING,4,1,270,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,43,Copper,34,Germanium,26,Zinc,30,Germanium Ingot,28,Alloy Frame,25,,
asteroid-farm-hub-t5,Asteroid Farm Hub,BUILDING,5,1,360,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,50,Copper,40,Germanium,31,Zinc,35,Germanium Ingot,34,Alloy Frame,30,Monitoring Circuits,27
asteroid-power-plant-t1,Asteroid Power Plant,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
asteroid-power-plant-t2,Asteroid Power Plant,BUILDING,2,1,135,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,30,Copper,24,Germanium,18,Temperature Sensor,21,,,,,,
asteroid-power-plant-t3,Asteroid Power Plant,BUILDING,3,1,180,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,35,Copper,29,Germanium,22,Temperature Sensor,25,Sensor Array,23,,,,
asteroid-power-plant-t4,Asteroid Power Plant,BUILDING,4,1,270,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,41,Copper,34,Germanium,27,Temperature Sensor,30,Sensor Array,28,Zinc,25,,
asteroid-power-plant-t5,Asteroid Power Plant,BUILDING,5,1,360,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,48,Copper,41,Germanium,33,Temperature Sensor,35,Sensor Array,33,Zinc,30,Protective Coating,27
asteroid-crew-quarters-t1,Asteroid Crew Quarters,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
asteroid-crew-quarters-t2,Asteroid Crew Quarters,BUILDING,2,1,135,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,29,Copper,24,Germanium,18,Field Coils,21,,,,,,
asteroid-crew-quarters-t3,Asteroid Crew Quarters,BUILDING,3,1,180,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,34,Copper,28,Germanium,21,Field Coils,25,Protective Coating,23,,,,
asteroid-crew-quarters-t4,Asteroid Crew Quarters,BUILDING,4,1,270,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,40,Copper,33,Germanium,25,Field Coils,30,Protective Coating,27,Alloy Frame,25,,
asteroid-crew-quarters-t5,Asteroid Crew Quarters,BUILDING,5,1,360,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,47,Copper,40,Germanium,30,Field Coils,36,Protective Coating,32,Alloy Frame,30,Core Stabilizer,27
asteroid-storage-module-t1,Storage Module,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
asteroid-storage-module-t2,Storage Module,BUILDING,2,1,135,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,30,Copper,24,Germanium,18,Zinc,21,,,,,,
asteroid-storage-module-t3,Storage Module,BUILDING,3,1,180,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,36,Copper,28,Germanium,22,Zinc,25,Field Coils,23,,,,
asteroid-storage-module-t4,Storage Module,BUILDING,4,1,270,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,43,Copper,33,Germanium,26,Zinc,30,Field Coils,27,Processing Core,25,,
asteroid-storage-module-t5,Storage Module,BUILDING,5,1,360,System Asteroid Belt,MUD;ONI;USTUR,Infrastructure,,Graphene,51,Copper,40,Germanium,31,Zinc,36,Field Coils,32,Processing Core,30,Alloy Frame,27
neodymium-extractor-t1,Neodymium Extractor,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
neodymium-extractor-t2,Neodymium Extractor,BUILDING,2,1,75,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Graphene,30,Copper,24,Germanium,18,Heat Circulation Pipes,21,,,,,,
neodymium-extractor-t3,Neodymium Extractor,BUILDING,3,1,60,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Graphene,36,Copper,29,Germanium,21,Heat Circulation Pipes,25,Iron,23,,,,
neodymium-extractor-t4,Neodymium Extractor,BUILDING,4,1,50,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Graphene,43,Copper,35,Germanium,25,Heat Circulation Pipes,29,Iron,28,Framework,25,,
neodymium-extractor-t5,Neodymium Extractor,BUILDING,5,1,40,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Graphene,50,Copper,42,Germanium,30,Heat Circulation Pipes,34,Iron,33,Framework,30,Flow Controller,27
silica-extractor-t1,Silica Extractor,BUILDING,1,1,90,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Carbon,25,Copper Ore,20,Germanium,15,,,,,,,,
silica-extractor-t2,Silica Extractor,BUILDING,2,1,75,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Graphene,30,Copper,24,Germanium,18,Framework,21,,,,,,
silica-extractor-t3,Silica Extractor,BUILDING,3,1,60,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Graphene,36,Copper,28,Germanium,22,Framework,25,Flow Controller,23,,,,
silica-extractor-t4,Silica Extractor,BUILDING,4,1,50,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Graphene,42,Copper,34,Germanium,27,Framework,30,Flow Controller,27,Structural Shell,25,,
silica-extractor-t5,Silica Extractor,BUILDING,5,1,40,System Asteroid Belt,MUD;ONI;USTUR,Extraction,,Graphene,50,Copper,41,Germanium,33,Framework,36,Flow Controller,32,Structural Shell,30,Processing Core,27
