OutputID,OutputName,OutputType,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,ProductionSteps,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,Column 28,Column 29,Column 30,Column 31
iron-ore-extractor-t1,Iron Ore Extractor T1,BUILDING,1,300,Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,1,Drive Motor,1,Framework 1,1,Iron,1,,,,,,,,,,,,,,,,
iron-ore-extractor-t2,Iron Ore Extractor T2,BUILDING,2,600,Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,2,Drive Motor,1,Framework 1,1,Iron,1,,,,,,,,,,,,,,,,
iron-ore-extractor-t3,Iron Ore Extractor T3,BUILDING,3,900,Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,3,Cooling System,1,Sensor Chip,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
iron-ore-extractor-t4,Iron Ore Extractor T4,BUILDING,4,1200,Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
iron-ore-extractor-t5,Iron Ore Extractor T5,BUILDING,5,1500,Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,5,Superconductor Grid,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
gold-ore-extractor-t1,Gold Ore Extractor T1,BUILDING,1,300,Terrestrial Planet,ONI,STRUCTURE,1,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
gold-ore-extractor-t2,Gold Ore Extractor T2,BUILDING,2,600,Terrestrial Planet,ONI,STRUCTURE,2,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
gold-ore-extractor-t3,Gold Ore Extractor T3,BUILDING,3,900,Terrestrial Planet,ONI,STRUCTURE,3,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
gold-ore-extractor-t4,Gold Ore Extractor T4,BUILDING,4,1200,Terrestrial Planet,ONI,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
gold-ore-extractor-t5,Gold Ore Extractor T5,BUILDING,5,1500,Terrestrial Planet,ONI,STRUCTURE,5,Superconductor Grid,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
krypton-extractor-t1,Krypton Extractor T1,BUILDING,1,300,Barren Planet;Gas Giant;Ice Giant,MUD;ONI;USTUR,STRUCTURE,1,Control Circuit,1,Copper Wire,1,Framework 1,1,,,,,,,,,,,,,,,,
krypton-extractor-t2,Krypton Extractor T2,BUILDING,2,600,Barren Planet;Gas Giant;Ice Giant,MUD;ONI;USTUR,STRUCTURE,2,Control Circuit,1,Copper Wire,1,Framework 1,1,,,,,,,,,,,,,,,,
krypton-extractor-t3,Krypton Extractor T3,BUILDING,3,900,Barren Planet;Gas Giant;Ice Giant,MUD;ONI;USTUR,STRUCTURE,3,Cooling System,1,Circuit Board,1,Steel,1,Sensor Chip,1,,,,,,,,,,,,,,
krypton-extractor-t4,Krypton Extractor T4,BUILDING,4,1200,Barren Planet;Gas Giant;Ice Giant,MUD;ONI;USTUR,STRUCTURE,4,Power Junction Hub,1,Framework 3,1,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
krypton-extractor-t5,Krypton Extractor T5,BUILDING,5,1500,Barren Planet;Gas Giant;Ice Giant,MUD;ONI;USTUR,STRUCTURE,5,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
lithium-ore-extractor-t1,Lithium Ore Extractor T1,BUILDING,1,300,Barren Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,1,Control Circuit,1,Copper Wire,1,Framework 1,1,,,,,,,,,,,,,,,,
lithium-ore-extractor-t2,Lithium Ore Extractor T2,BUILDING,2,600,Barren Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,2,Control Circuit,1,Copper Wire,1,Framework 1,1,,,,,,,,,,,,,,,,
lithium-ore-extractor-t3,Lithium Ore Extractor T3,BUILDING,3,900,Barren Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,3,Circuit Board,1,Circuit Breaker Assembly,1,Steel,1,Sensor Chip,1,,,,,,,,,,,,,,
lithium-ore-extractor-t4,Lithium Ore Extractor T4,BUILDING,4,1200,Barren Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
lithium-ore-extractor-t5,Lithium Ore Extractor T5,BUILDING,5,1500,Barren Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,5,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
living-metal-symbionts-extractor-t1,Living Metal Symbionts Extractor T1,BUILDING,1,300,Dark Planet,MUD;ONI;USTUR,STRUCTURE,1,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
living-metal-symbionts-extractor-t2,Living Metal Symbionts Extractor T2,BUILDING,2,600,Dark Planet,MUD;ONI;USTUR,STRUCTURE,2,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
living-metal-symbionts-extractor-t3,Living Metal Symbionts Extractor T3,BUILDING,3,900,Dark Planet,MUD;ONI;USTUR,STRUCTURE,3,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
living-metal-symbionts-extractor-t4,Living Metal Symbionts Extractor T4,BUILDING,4,1200,Dark Planet,MUD;ONI;USTUR,STRUCTURE,4,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
living-metal-symbionts-extractor-t5,Living Metal Symbionts Extractor T5,BUILDING,5,1500,Dark Planet,MUD;ONI;USTUR,STRUCTURE,5,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
lumanite-extractor-t1,Lumanite Extractor T1,BUILDING,1,300,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,1,Control Circuit,1,Energy Capacitor,1,Framework 1,1,,,,,,,,,,,,,,,,
lumanite-extractor-t2,Lumanite Extractor T2,BUILDING,2,600,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,2,Control Circuit,1,Energy Capacitor,1,Framework 1,1,,,,,,,,,,,,,,,,
lumanite-extractor-t3,Lumanite Extractor T3,BUILDING,3,900,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,3,Scanner Module,1,Fiber Optic Bundle,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
lumanite-extractor-t4,Lumanite Extractor T4,BUILDING,4,1200,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,4,Platinum Alloy,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
lumanite-extractor-t5,Lumanite Extractor T5,BUILDING,5,1500,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,5,Quantum Shield Core,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
lunar-echo-crystals-extractor-t1,Lunar Echo Crystals Extractor T1,BUILDING,1,300,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,1,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
lunar-echo-crystals-extractor-t2,Lunar Echo Crystals Extractor T2,BUILDING,2,600,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,2,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
lunar-echo-crystals-extractor-t3,Lunar Echo Crystals Extractor T3,BUILDING,3,900,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,3,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
lunar-echo-crystals-extractor-t4,Lunar Echo Crystals Extractor T4,BUILDING,4,1200,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,4,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
lunar-echo-crystals-extractor-t5,Lunar Echo Crystals Extractor T5,BUILDING,5,1500,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,5,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
manganese-ore-extractor-t1,Manganese Ore Extractor T1,BUILDING,1,300,Barren Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,1,Control Circuit,1,Copper Wire,1,Framework 1,1,,,,,,,,,,,,,,,,
manganese-ore-extractor-t2,Manganese Ore Extractor T2,BUILDING,2,600,Barren Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,2,Control Circuit,1,Copper Wire,1,Framework 1,1,,,,,,,,,,,,,,,,
manganese-ore-extractor-t3,Manganese Ore Extractor T3,BUILDING,3,900,Barren Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,3,Cooling System,1,Circuit Board,1,Steel,1,Sensor Chip,1,,,,,,,,,,,,,,
manganese-ore-extractor-t4,Manganese Ore Extractor T4,BUILDING,4,1200,Barren Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
manganese-ore-extractor-t5,Manganese Ore Extractor T5,BUILDING,5,1500,Barren Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,5,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
methane-extractor-t1,Methane Extractor T1,BUILDING,1,300,Dark Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,1,Control Circuit,1,Copper Wire,1,Framework 1,1,,,,,,,,,,,,,,,,
methane-extractor-t2,Methane Extractor T2,BUILDING,2,600,Dark Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,2,Control Circuit,1,Copper Wire,1,Framework 1,1,,,,,,,,,,,,,,,,
methane-extractor-t3,Methane Extractor T3,BUILDING,3,900,Dark Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,3,Circuit Board,1,Circuit Breaker Assembly,1,Steel,1,Sensor Chip,1,,,,,,,,,,,,,,
methane-extractor-t4,Methane Extractor T4,BUILDING,4,1200,Dark Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
methane-extractor-t5,Methane Extractor T5,BUILDING,5,1500,Dark Planet;System Asteroid Belt,MUD;ONI;USTUR,STRUCTURE,5,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
neodymium-extractor-t1,Neodymium Extractor T1,BUILDING,1,300,Dark Planet;Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,1,Drive Motor,1,Flow Regulator,1,Framework 1,1,,,,,,,,,,,,,,,,
neodymium-extractor-t2,Neodymium Extractor T2,BUILDING,2,600,Dark Planet;Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,2,Drive Motor,1,Flow Regulator,1,Framework 1,1,,,,,,,,,,,,,,,,
neodymium-extractor-t3,Neodymium Extractor T3,BUILDING,3,900,Dark Planet;Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,3,Cooling System,1,Circuit Board,1,Steel,1,Sensor Chip,1,,,,,,,,,,,,,,
neodymium-extractor-t4,Neodymium Extractor T4,BUILDING,4,1200,Dark Planet;Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
neodymium-extractor-t5,Neodymium Extractor T5,BUILDING,5,1500,Dark Planet;Terrestrial Planet,MUD;ONI;USTUR,STRUCTURE,5,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
neon-extractor-t1,Neon Extractor T1,BUILDING,1,300,Dark Planet;Gas Giant,MUD;ONI;USTUR,STRUCTURE,1,Cooling System,1,Circuit Board,1,Steel,1,Sensor Chip,1,,,,,,,,,,,,,,
neon-extractor-t2,Neon Extractor T2,BUILDING,2,600,Dark Planet;Gas Giant,MUD;ONI;USTUR,STRUCTURE,2,Cooling System,1,Circuit Board,1,Steel,1,Sensor Chip,1,,,,,,,,,,,,,,
neon-extractor-t3,Neon Extractor T3,BUILDING,3,900,Dark Planet;Gas Giant,MUD;ONI;USTUR,STRUCTURE,3,Cooling System,1,Circuit Board,1,Steel,1,Sensor Chip,1,,,,,,,,,,,,,,
neon-extractor-t4,Neon Extractor T4,BUILDING,4,1200,Dark Planet;Gas Giant,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
neon-extractor-t5,Neon Extractor T5,BUILDING,5,1500,Dark Planet;Gas Giant,MUD;ONI;USTUR,STRUCTURE,5,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
neural-coral-compounds-extractor-t1,Neural Coral Compounds Extractor T1,BUILDING,1,300,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,1,Cooling System,1,Performance Monitor,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
neural-coral-compounds-extractor-t2,Neural Coral Compounds Extractor T2,BUILDING,2,600,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,2,Cooling System,1,Performance Monitor,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
neural-coral-compounds-extractor-t3,Neural Coral Compounds Extractor T3,BUILDING,3,900,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,3,Cooling System,1,Performance Monitor,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
neural-coral-compounds-extractor-t4,Neural Coral Compounds Extractor T4,BUILDING,4,1200,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
neural-coral-compounds-extractor-t5,Neural Coral Compounds Extractor T5,BUILDING,5,1500,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,5,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
nitrogen-extractor-t1,Nitrogen Extractor T1,BUILDING,1,300,Gas Giant;Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,1,Drive Motor,1,Framework 1,1,Iron,1,,,,,,,,,,,,,,,,
nitrogen-extractor-t2,Nitrogen Extractor T2,BUILDING,2,600,Gas Giant;Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,2,Drive Motor,1,Framework 1,1,Iron,1,,,,,,,,,,,,,,,,
nitrogen-extractor-t3,Nitrogen Extractor T3,BUILDING,3,900,Gas Giant;Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,3,Cooling System,1,Performance Monitor,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
nitrogen-extractor-t4,Nitrogen Extractor T4,BUILDING,4,1200,Gas Giant;Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
nitrogen-extractor-t5,Nitrogen Extractor T5,BUILDING,5,1500,Gas Giant;Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,5,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
hicenium-crystals-extractor-t1,Hicenium Crystals Extractor T1,BUILDING,1,300,Ice Giant,MUD,STRUCTURE,1,Power Junction Hub,1,Framework 3,1,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
hicenium-crystals-extractor-t2,Hicenium Crystals Extractor T2,BUILDING,2,600,Ice Giant,MUD,STRUCTURE,2,Power Junction Hub,1,Framework 3,1,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
hicenium-crystals-extractor-t3,Hicenium Crystals Extractor T3,BUILDING,3,900,Ice Giant,MUD,STRUCTURE,3,Power Junction Hub,1,Framework 3,1,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
hicenium-crystals-extractor-t4,Hicenium Crystals Extractor T4,BUILDING,4,1200,Ice Giant,MUD,STRUCTURE,4,Power Junction Hub,1,Framework 3,1,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
hicenium-crystals-extractor-t5,Hicenium Crystals Extractor T5,BUILDING,5,1500,Ice Giant,MUD,STRUCTURE,5,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
ochre-ore-extractor-t1,Ochre Ore Extractor T1,BUILDING,1,300,Terrestrial Planet,USTUR,STRUCTURE,1,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
ochre-ore-extractor-t2,Ochre Ore Extractor T2,BUILDING,2,600,Terrestrial Planet,USTUR,STRUCTURE,2,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
ochre-ore-extractor-t3,Ochre Ore Extractor T3,BUILDING,3,900,Terrestrial Planet,USTUR,STRUCTURE,3,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
ochre-ore-extractor-t4,Ochre Ore Extractor T4,BUILDING,4,1200,Terrestrial Planet,USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
ochre-ore-extractor-t5,Ochre Ore Extractor T5,BUILDING,5,1500,Terrestrial Planet,USTUR,STRUCTURE,5,Superconductor Grid,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
osmium-ore-extractor-t1,Osmium Ore Extractor T1,BUILDING,1,300,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,1,Control Circuit,1,Energy Capacitor,1,Framework 1,1,,,,,,,,,,,,,,,,
osmium-ore-extractor-t2,Osmium Ore Extractor T2,BUILDING,2,600,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,2,Control Circuit,1,Energy Capacitor,1,Framework 1,1,,,,,,,,,,,,,,,,
osmium-ore-extractor-t3,Osmium Ore Extractor T3,BUILDING,3,900,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,3,Scanner Module,1,Fiber Optic Bundle,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
osmium-ore-extractor-t4,Osmium Ore Extractor T4,BUILDING,4,1200,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,4,Platinum Alloy,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
osmium-ore-extractor-t5,Osmium Ore Extractor T5,BUILDING,5,1500,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,5,Quantum Shield Core,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
oxygen-extractor-t1,Oxygen Extractor T1,BUILDING,1,300,Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,1,Drive Motor,1,Framework 1,1,Iron,1,,,,,,,,,,,,,,,,
oxygen-extractor-t2,Oxygen Extractor T2,BUILDING,2,600,Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,2,Drive Motor,1,Framework 1,1,Iron,1,,,,,,,,,,,,,,,,
oxygen-extractor-t3,Oxygen Extractor T3,BUILDING,3,900,Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,3,Cooling System,1,Performance Monitor,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
oxygen-extractor-t4,Oxygen Extractor T4,BUILDING,4,1200,Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
oxygen-extractor-t5,Oxygen Extractor T5,BUILDING,5,1500,Terrestrial Planet;Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,5,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
palladium-extractor-t1,Palladium Extractor T1,BUILDING,1,300,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,1,Scanner Module,1,Fiber Optic Bundle,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
palladium-extractor-t2,Palladium Extractor T2,BUILDING,2,600,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,2,Scanner Module,1,Fiber Optic Bundle,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
palladium-extractor-t3,Palladium Extractor T3,BUILDING,3,900,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,3,Scanner Module,1,Fiber Optic Bundle,1,Steel,1,Circuit Board,1,,,,,,,,,,,,,,
palladium-extractor-t4,Palladium Extractor T4,BUILDING,4,1200,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,4,Platinum Alloy,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
palladium-extractor-t5,Palladium Extractor T5,BUILDING,5,1500,Volcanic Planet,MUD;ONI;USTUR,STRUCTURE,5,Quantum Shield Core,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
peridot-crystals-extractor-t1,Peridot Crystals Extractor T1,BUILDING,1,300,Ice Giant,MUD;ONI;USTUR,STRUCTURE,1,Power Junction Hub,1,Framework 3,1,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
peridot-crystals-extractor-t2,Peridot Crystals Extractor T2,BUILDING,2,600,Ice Giant,MUD;ONI;USTUR,STRUCTURE,2,Power Junction Hub,1,Framework 3,1,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
peridot-crystals-extractor-t3,Peridot Crystals Extractor T3,BUILDING,3,900,Ice Giant,MUD;ONI;USTUR,STRUCTURE,3,Power Junction Hub,1,Framework 3,1,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
peridot-crystals-extractor-t4,Peridot Crystals Extractor T4,BUILDING,4,1200,Ice Giant,MUD;ONI;USTUR,STRUCTURE,4,Power Junction Hub,1,Framework 3,1,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
peridot-crystals-extractor-t5,Peridot Crystals Extractor T5,BUILDING,5,1500,Ice Giant,MUD;ONI;USTUR,STRUCTURE,5,Neural Processing Core,1,Framework 3,1,Quantum Data Processor,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
phase-shift-crystals-extractor-t1,Phase Shift Crystals Extractor T1,BUILDING,1,300,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,1,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
phase-shift-crystals-extractor-t2,Phase Shift Crystals Extractor T2,BUILDING,2,600,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,2,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
phase-shift-crystals-extractor-t3,Phase Shift Crystals Extractor T3,BUILDING,3,900,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,3,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
phase-shift-crystals-extractor-t4,Phase Shift Crystals Extractor T4,BUILDING,4,1200,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,4,Lock Mechanism,1,Framework 3,1,Power Junction Hub,1,Scanner Module,1,Magnet,1,Cooling System,1,Repair Kit 3,1,,,,,,,,
phase-shift-crystals-extractor-t5,Phase Shift Crystals Extractor T5,BUILDING,5,1500,Oceanic Planet,MUD;ONI;USTUR,STRUCTURE,5,Quantum Data Processor,1,Framework 3,1,Neural Processing Core,1,Scanner Module,1,Lock Mechanism,1,Quantum Energy Conduits,1,Repair Kit 3,1,,,,,,,,
