OutputID,OutputName,OutputType,OutputTier,ConstructionTime,PlanetTypes,Factions,ResourceType,FunctionalPurpose,UsageCategory,Ingredient1,Quantity1,Ingredient2,Quantity2,Ingredient3,Quantity3,Ingredient4,Quantity4,Ingredient5,Quantity5,Ingredient6,Quantity6,Ingredient7,Quantity7,Ingredient8,Quantity8,Ingredient9,Quantity9,CompletionStatus,ProductionSteps,NOT_USED,NEEDS_USAGE_INCREASE
heat-class8-t4,Heat CLASS8 T4,MISSILES,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Heat CLASS8 T3,1,Heat Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,12,FALSE,
heat-class8-t5,Heat CLASS8 T5,MISSILES,5,10800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Heat CLASS8 T4,1,Heat Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,13,FALSE,
heat-ttn-t1,Heat TTN T1,MISSILES,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Heat Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,,,complete,9,FALSE,
heat-ttn-t2,Heat TTN T2,MISSILES,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Heat TTN T1,1,Heat Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,10,FALSE,
heat-ttn-t3,Heat TTN T3,MISSILES,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Heat TTN T2,1,Heat Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,11,FALSE,
heat-ttn-t4,Heat TTN T4,MISSILES,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Heat TTN T3,1,Heat Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,12,FALSE,
heat-ttn-t5,Heat TTN T5,MISSILES,5,12000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Heat TTN T4,1,Heat Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,13,FALSE,
explosive-xxxs-t1,Explosive XXXS T1,MISSILES,1,60,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,complete,9,FALSE,
explosive-xxxs-t2,Explosive XXXS T2,MISSILES,2,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XXXS T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,10,FALSE,
explosive-xxxs-t3,Explosive XXXS T3,MISSILES,3,300,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XXXS T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,11,FALSE,
explosive-xxxs-t4,Explosive XXXS T4,MISSILES,4,600,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XXXS T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,12,FALSE,
explosive-xxxs-t5,Explosive XXXS T5,MISSILES,5,1200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XXXS T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,13,FALSE,
explosive-xxs-t1,Explosive XXS T1,MISSILES,1,120,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,complete,9,FALSE,
explosive-xxs-t2,Explosive XXS T2,MISSILES,2,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XXS T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,10,FALSE,
explosive-xxs-t3,Explosive XXS T3,MISSILES,3,600,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XXS T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,11,FALSE,
explosive-xxs-t4,Explosive XXS T4,MISSILES,4,1200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XXS T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,12,FALSE,
explosive-xxs-t5,Explosive XXS T5,MISSILES,5,2400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XXS T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,13,FALSE,
explosive-xs-t1,Explosive XS T1,MISSILES,1,180,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,complete,9,FALSE,
explosive-xs-t2,Explosive XS T2,MISSILES,2,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XS T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,10,FALSE,
explosive-xs-t3,Explosive XS T3,MISSILES,3,900,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XS T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,11,FALSE,
explosive-xs-t4,Explosive XS T4,MISSILES,4,1800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XS T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,12,FALSE,
explosive-xs-t5,Explosive XS T5,MISSILES,5,3600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive XS T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,13,FALSE,
explosive-s-t1,Explosive S T1,MISSILES,1,240,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,complete,9,FALSE,
explosive-s-t2,Explosive S T2,MISSILES,2,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive S T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,10,FALSE,
explosive-s-t3,Explosive S T3,MISSILES,3,1200,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive S T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,11,FALSE,
explosive-s-t4,Explosive S T4,MISSILES,4,2400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive S T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,12,FALSE,
explosive-s-t5,Explosive S T5,MISSILES,5,4800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive S T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,13,FALSE,
explosive-m-t1,Explosive M T1,MISSILES,1,300,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,,,complete,9,FALSE,
explosive-m-t2,Explosive M T2,MISSILES,2,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive M T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,10,FALSE,
explosive-m-t3,Explosive M T3,MISSILES,3,1500,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive M T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,11,FALSE,
explosive-m-t4,Explosive M T4,MISSILES,4,3000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive M T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,12,FALSE,
explosive-m-t5,Explosive M T5,MISSILES,5,6000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive M T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,,,,,,,,,,,complete,13,FALSE,
explosive-l-t1,Explosive L T1,MISSILES,1,360,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,,,,,,,,,,,complete,9,FALSE,
explosive-l-t2,Explosive L T2,MISSILES,2,720,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive L T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,,,,,,,,,complete,10,FALSE,
explosive-l-t3,Explosive L T3,MISSILES,3,1800,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive L T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,,,,,,,,,complete,11,FALSE,
explosive-l-t4,Explosive L T4,MISSILES,4,3600,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive L T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,,,,,,,,,complete,12,FALSE,
explosive-l-t5,Explosive L T5,MISSILES,5,7200,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive L T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,,,,,,,,,complete,13,FALSE,
explosive-cap-t1,Explosive CAP T1,MISSILES,1,420,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,,,complete,9,FALSE,
explosive-cap-t2,Explosive CAP T2,MISSILES,2,840,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CAP T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,10,FALSE,
explosive-cap-t3,Explosive CAP T3,MISSILES,3,2100,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CAP T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,11,FALSE,
explosive-cap-t4,Explosive CAP T4,MISSILES,4,4200,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CAP T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,12,FALSE,
explosive-cap-t5,Explosive CAP T5,MISSILES,5,8400,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CAP T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,,,,,,,complete,13,FALSE,
explosive-cmd-t1,Explosive CMD T1,MISSILES,1,480,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,,,complete,9,FALSE,
explosive-cmd-t2,Explosive CMD T2,MISSILES,2,960,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CMD T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,10,FALSE,
explosive-cmd-t3,Explosive CMD T3,MISSILES,3,2400,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CMD T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,11,FALSE,
explosive-cmd-t4,Explosive CMD T4,MISSILES,4,4800,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CMD T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,12,FALSE,
explosive-cmd-t5,Explosive CMD T5,MISSILES,5,9600,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CMD T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,,,,,complete,13,FALSE,
explosive-class8-t1,Explosive CLASS8 T1,MISSILES,1,540,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,,,complete,9,FALSE,
explosive-class8-t2,Explosive CLASS8 T2,MISSILES,2,1080,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CLASS8 T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,10,FALSE,
explosive-class8-t3,Explosive CLASS8 T3,MISSILES,3,2700,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CLASS8 T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,11,FALSE,
explosive-class8-t4,Explosive CLASS8 T4,MISSILES,4,5400,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CLASS8 T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,12,FALSE,
explosive-class8-t5,Explosive CLASS8 T5,MISSILES,5,10800,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive CLASS8 T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,,,complete,13,FALSE,
explosive-ttn-t1,Explosive TTN T1,MISSILES,1,600,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,,,complete,9,FALSE,
explosive-ttn-t2,Explosive TTN T2,MISSILES,2,1200,Terrestrial Planet,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive TTN T1,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,10,FALSE,
explosive-ttn-t3,Explosive TTN T3,MISSILES,3,3000,Terrestrial Planet;Volcanic Planet;Gas Giant,MUD;ONI;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive TTN T2,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,11,FALSE,
explosive-ttn-t4,Explosive TTN T4,MISSILES,4,6000,Volcanic Planet;Ice Planet,MUD;USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive TTN T3,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,12,FALSE,
explosive-ttn-t5,Explosive TTN T5,MISSILES,5,12000,Volcanic Planet;Ice Planet,USTUR,ELECTRONIC_COMPONENT,CONTROL_SYSTEM,MISSILES,Explosive TTN T4,1,Explosive Payload Kit,1,Missile Guidance Core,1,Propulsion Unit,1,Structural Reinforcement Grid,1,Architectural Framework,1,Megastructure Support System,1,Gigascale Architecture,1,Titan Structural Matrix,1,complete,13,FALSE,
ingredient-absorption-matrix,Absorption Matrix,INGREDIENT,5,,,MUD;ONI;USTUR,EXOTIC_TECH,PRODUCTION,Manufacturing,Radiation Absorber,1,Field Stabilizer,1,Energy Substrate,1,,,,,,,,,,,,,complete,5,FALSE,
ingredient-access-control,Access Control,INGREDIENT,4,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,PRODUCTION,INGREDIENT,Circuit Board,1,Scanner Module,1,Lock Mechanism,1,,,,,,,,,,,,,complete,2,FALSE,
ingredient-advanced-defense-matrix,Advanced Defense Matrix,INGREDIENT,5,,,MUD;ONI;USTUR,EXOTIC_TECH,PRODUCTION,INGREDIENT,Quantum Shield Core,1,Defense Coordination Array,1,Threat Analysis Module,1,,,,,,,,,,,,,complete,4,FALSE,
component-access-hatch,Access Hatch,COMPONENT,4,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,STRUCTURAL,COMPONENT,Titanium Housing,1,Sealing Ring,1,Universal Coupling,1,,,,,,,,,,,,,complete,4,FALSE,
ingredient-advanced-navigation-core,Advanced Navigation Core,INGREDIENT,5,,,MUD;ONI;USTUR,DATA_CRYSTAL,PRODUCTION,INGREDIENT,Quantum Trajectory Computer,1,Spatial Coordinate Matrix,1,Navigation Control Hub,1,Course Correction Array,1,,,,,,,,,,,complete,4,FALSE,
ingredient-advanced-power-matrix,Advanced Power Matrix,INGREDIENT,5,,,MUD;ONI;USTUR,ENERGY_MATRIX,PRODUCTION,INGREDIENT,Fusion Reactor Core,1,Energy Distribution Network,1,Power Regulation System,1,Quantum Energy Conduits,1,Overload Protection Array,1,Efficiency Optimization Module,1,,,,,,,complete,4,FALSE,
ingredient-advanced-processing-core,Advanced Processing Core,INGREDIENT,5,,,MUD;ONI;USTUR,DATA_CRYSTAL,PRODUCTION,INGREDIENT,Quantum Data Processor,1,Signal Analysis Engine,1,Multi-Spectrum Decoder,1,Processing Coordination Hub,1,,,,,,,,,,,complete,4,FALSE,
ingredient-advanced-targeting-array,Advanced Targeting Array,INGREDIENT,5,,,MUD;ONI;USTUR,DATA_CRYSTAL,PRODUCTION,INGREDIENT,Quantum Targeting Core,1,Predictive Analysis Engine,1,Weapon Coordination Matrix,1,Multi-Lock Sensor Array,1,,,,,,,,,,,complete,5,FALSE,
ingredient-ammo-feed-system,Ammo Feed System,INGREDIENT,4,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,PRODUCTION,INGREDIENT,Feed Mechanism Assembly,1,Ammunition Conveyor,1,Loading Chamber,1,Feed Rate Controller,1,,,,,,,,,,,complete,5,FALSE,
ingredient-architectural-framework,Architectural Framework,INGREDIENT,4,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,PRODUCTION,INGREDIENT,Structural Foundation Matrix,1,Load Distribution Network,1,Modular Connection System,1,Reinforcement Grid Assembly,1,Integration Interface Hub,1,,,,,,,,,complete,5,FALSE,
ingredient-armor-plating,Armor Plating,INGREDIENT,4,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,PRODUCTION,INGREDIENT,Titanium Alloy,1,Steel Alloy,1,Osmium Plating,1,Reinforcement Grid Assembly,1,,,,,,,,,,,complete,5,FALSE,
ingredient-beam-focusing-array,Beam Focusing Array,INGREDIENT,4,,,MUD;ONI;USTUR,EXOTIC_TECH,PRODUCTION,INGREDIENT,Glass Lens,1,Crystal Lattice 1,1,Electromagnet,1,Power Source,1,,,,,,,,,,,complete,4,FALSE,
ingredient-bio-interface,Bio Interface,INGREDIENT,5,,,MUD;ONI;USTUR,BIO_SYSTEM,CONTROL_SYSTEM,INGREDIENT,Living Metal Symbionts,1,Electronics,1,,,,,,,,,,,,,,,complete,4,FALSE,
ingredient-bio-monitor,Bio Monitor,INGREDIENT,5,,,MUD;ONI;USTUR,BIO_SYSTEM,PRODUCTION,Manufacturing,Bio Interface,1,Sensor Chip,1,Medical Scanner,1,,,,,,,,,,,,,complete,8,FALSE,
ingredient-burst-actuator,Burst Actuator,INGREDIENT,4,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,PRODUCTION,INGREDIENT,Servo Motor,1,Control Circuit,1,Precision Actuator,1,,,,,,,,,,,,,complete,4,FALSE,
ingredient-cannon-breech,Cannon Breech,INGREDIENT,4,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,PRODUCTION,INGREDIENT,Pressure Vessel,1,Steel Alloy,1,Mounting Hardware,1,Sealing Ring,1,Titanium Housing,1,,,,,,,,,complete,4,FALSE,
ingredient-cargo-container,Cargo Container,INGREDIENT,4,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,PRODUCTION,INGREDIENT,Structural Foundation,1,Access Hatch,1,Volume Optimizer,1,,,,,,,,,,,,,complete,5,FALSE,
ingredient-charge-controller,Charge Controller,INGREDIENT,5,,,MUD;ONI;USTUR,ENERGY_MATRIX,PRODUCTION,Manufacturing,Charge Capacitor,1,Voltage Regulator,1,Power Limiter,1,,,,,,,,,,,,,complete,5,FALSE,
component-acoustic-amplifier,Acoustic Amplifier,COMPONENT,3,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,STRUCTURAL,COMPONENT,Crystal Lattice 1,1,Sound Wave Generator,1,,,,,,,,,,,,,,,complete,5,FALSE,
ingredient-conductive-mesh,Conductive Mesh,INGREDIENT,3,,,MUD;ONI;USTUR,ENERGY_MATRIX,PRODUCTION,INGREDIENT,Copper Wire,1,Silver,1,Graphene,1,,,,,,,,,,,,,complete,3,FALSE,
ingredient-connection-assembly,Connection Assembly,INGREDIENT,4,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,PRODUCTION,INGREDIENT,Universal Coupling,1,Sealing Ring,1,Flow Regulator,1,Pressure Vessel,1,,,,,,,,,,,complete,4,FALSE,
ingredient-containment-field,Containment Field,INGREDIENT,5,,,MUD;ONI;USTUR,EXOTIC_TECH,PRODUCTION,Manufacturing,Containment Matrix,1,Field Stabilizer,1,Power Limiter,1,,,,,,,,,,,,,complete,6,FALSE,
ingredient-containment-matrix,Containment Matrix,INGREDIENT,4,,,MUD;ONI;USTUR,EXOTIC_TECH,STRUCTURAL_FRAMEWORK,INGREDIENT,Field Stabilizer,1,Radiation Absorber,1,,,,,,,,,,,,,,,complete,5,FALSE,
ingredient-cooling-matrix,Cooling Matrix,INGREDIENT,5,,,MUD;ONI;USTUR,BIO_SYSTEM,THERMAL_REGULATION,INGREDIENT,Cooling System,1,Heat Exchanger,1,,,,,,,,,,,,,,,complete,4,FALSE,
ingredient-cryogenic-module,Cryogenic Module,INGREDIENT,5,,,MUD;ONI;USTUR,INDUSTRIAL_CORE,PRODUCTION,Manufacturing,Cooling Matrix,1,Cryo Generator,1,Temperature Control,1,,,,,,,,,,,,,complete,6,FALSE,
ingredient-deep-space-sensor-network,Deep Space Sensor Network,INGREDIENT,5,,,MUD;ONI;USTUR,DATA_CRYSTAL,PRODUCTION,INGREDIENT,Multi-Lock Sensor Array,1,Quantum Data Processor,1,Signal Analysis Engine,1,Data Link,1,Neural Processing Core,1,Advanced Processing Core,1,,,,,,,complete,5,FALSE,
