OutputID	OutputName	OutputType	OutputTier	ConstructionTime	PlanetTypes	Factions	ResourceType	ProductionSteps	Ingredient1	Quantity1	Ingredient2	Quantity2	Ingredient3	Quantity3	Ingredient4	Quantity4	Ingredient5	Quantity5	Ingredient6	Quantity6	Ingredient7	Quantity7	Ingredient8	Quantity8
oceanic-lunar-echo-crystals-extractor-t5	Lunar Echo Crystals Extractor	BUILDING	5	200	Oceanic Planet	MUD;ONI;USTUR	Extraction	0	Utility Core	65	Neural Networks	60	Phase Stabilizers	50	Signal Modulator	45	EM Quantum Core	35	EM Bio Core	25	Lunar Defense Network	15		
																								
# FARM MODULES (Plant Extraction)																								
oceanic-marine-bio-extract-extractor-t1	Marine Bio Extract Extractor	BUILDING	1	90	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	15	Hydrogen Cells	12	Bio Kelp	8										
oceanic-marine-bio-extract-extractor-t2	Marine Bio Extract Extractor	BUILDING	2	75	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	18	Hydrogen Cells	15	Bio Kelp	10	Nitrogen Systems	4								
oceanic-marine-bio-extract-extractor-t3	Marine Bio Extract Extractor	BUILDING	3	60	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	20	Hydrogen Cells	18	Bio Kelp	12	Nitrogen Systems	6	Cobalt	3						
oceanic-marine-bio-extract-extractor-t4	Marine Bio Extract Extractor	BUILDING	4	50	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	25	Hydrogen Cells	20	Bio Kelp	15	Nitrogen Systems	8	Cobalt	5	Manganese	2				
oceanic-marine-bio-extract-extractor-t5	Marine Bio Extract Extractor	BUILDING	5	40	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	30	Hydrogen Cells	25	Bio Kelp	18	Nitrogen Systems	12	Cobalt	8	Manganese	4	Utility Core	1		
																								
oceanic-bioluminous-algae-extractor-t1	Bioluminous Algae Extractor	BUILDING	1	120	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	20	Cobalt	15	Bio Kelp	10										
oceanic-bioluminous-algae-extractor-t2	Bioluminous Algae Extractor	BUILDING	2	100	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	25	Cobalt	18	Bio Kelp	12	Hydrogen Cells	6								
oceanic-bioluminous-algae-extractor-t3	Bioluminous Algae Extractor	BUILDING	3	80	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	30	Cobalt	20	Bio Kelp	15	Hydrogen Cells	8	Manganese	4						
oceanic-bioluminous-algae-extractor-t4	Bioluminous Algae Extractor	BUILDING	4	65	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	35	Cobalt	25	Bio Kelp	18	Hydrogen Cells	12	Manganese	6	Utility Core	2				
oceanic-bioluminous-algae-extractor-t5	Bioluminous Algae Extractor	BUILDING	5	50	Oceanic Planet	MUD;ONI;USTUR	Farm	0	Chromite Ingot	40	Cobalt	30	Bio Kelp	20	Hydrogen Cells	15	Manganese	10	Utility Core	4	Neural Networks	1		
